index,module,topic,feed,term,created,added,language,ratio,location,latitude,longitude,age
'ecd6c271ad',extremes,Earthquake,unknown,"M 6.3 - Auckland Islands, New Zealand region",2023-05-31,2023-06-22T10:01:00+00:00,en,0.525,"Auckland Islands, New Zealand region",-49.5713,163.8394,3
'ed028bbb9e',extremes,Earthquake,unknown,"Eartquake 42 km W of Kimbe, Papua New Guinea",2023-05-28,2023-06-22T10:01:00+00:00,en,0.4,"42 km W of Kimbe, Papua New Guinea",-5.5104,149.7567,3
'edee5dd319',extremes,Earthquake,unknown,"M 5.1 - 14 km N of Lluta, Peru",2023-06-03,2023-06-22T10:01:00+00:00,en,0.425,"14 km N of Lluta, Peru",-15.8799,-72.0034,3
'f0edeefee8',extremes,Earthquake,unknown,"Eartquake Kermadec Islands, New Zealand",2023-06-13,2023-06-22T10:01:00+00:00,en,0.4,"Kermadec Islands, New Zealand",-29.2047,-177.2825,3
'f474652622',extremes,Earthquake,unknown,"M 5.5 - 9 km SSE of Maca, Peru",2023-06-03,2023-06-22T10:01:00+00:00,en,0.4583333333333333,"9 km SSE of Maca, Peru",-15.7173,-71.7368,3
'f6d0ff3098',extremes,Earthquake,unknown,"M 6.0 - 128 km W of Neiafu, Tonga",2023-05-27,2023-06-22T10:01:00+00:00,en,0.5,"128 km W of Neiafu, Tonga",-18.4836,-175.1849,3
'f822c0dbe3',extremes,Earthquake,unknown,M 6.0 - West Chile Rise,2023-05-26,2023-06-22T10:01:00+00:00,en,0.5,West Chile Rise,-39.0059,-91.372,3
'f9e24dc1ab',extremes,Earthquake,unknown,"M 5.1 - 51 km WSW of Bahía Solano, Colombia",2023-06-07,2023-06-22T10:01:00+00:00,en,0.425,"51 km WSW of Bahía Solano, Colombia",6.0377,-77.8301,3
'fc77fd364e',extremes,Earthquake,unknown,"M 5.2 - Seram, Indonesia",2023-05-31,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"Seram, Indonesia",-3.6169,128.2412,3
'fdb4b80a8b',extremes,Earthquake,unknown,M 5.5 - South Sandwich Islands region,2023-05-27,2023-06-22T10:01:00+00:00,en,0.4583333333333333,South Sandwich Islands region,-57.9373,-25.6017,3
'fdf1329d69',extremes,Earthquake,unknown,"M 5.7 - 262 km ESE of Tadine, New Caledonia",2023-06-08,2023-06-22T10:01:00+00:00,en,0.475,"262 km ESE of Tadine, New Caledonia",-22.3537,170.269,3
'fe857f2979',extremes,Earthquake,unknown,"Eartquake 93 km S of Merizo Village, Guam",2023-06-02,2023-06-22T10:01:00+00:00,en,0.4,"93 km S of Merizo Village, Guam",12.4233,144.7323,3
'ff5a695430',extremes,Earthquake,unknown,"M 5.3 - 107 km NE of Hihifo, Tonga",2023-06-04,2023-06-22T10:01:00+00:00,en,0.4416666666666666,"107 km NE of Hihifo, Tonga",-15.2616,-173.0868,3
'ffbb45b1f4',extremes,Earthquake,unknown,M 5.0 - southern Peru,2023-06-05,2023-06-22T10:01:00+00:00,en,0.4166666666666667,southern Peru,-15.8993,-72.0405,3
'004feb8c22',extremes,Iceberg,unknown,Iceberg B15AB,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'0b55d0dbc1',extremes,Iceberg,unknown,Iceberg D20A,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'0f3774af02',extremes,Iceberg,unknown,Iceberg D30A,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'3412d88b0b',extremes,Iceberg,unknown,Iceberg A74B,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'3480023171',extremes,Iceberg,unknown,Iceberg A76J,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'35f8cad0a8',extremes,Iceberg,unknown,Iceberg B46,2023-06-09,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'45b5914ef6',extremes,Iceberg,unknown,Iceberg A77,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'4ecce571b0',extremes,Iceberg,unknown,Iceberg C18B,2023-06-02,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'56a8746f11',extremes,Iceberg,unknown,Iceberg A80A,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'57f491b886',extremes,Iceberg,unknown,Iceberg A78,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'6287e1dbd8',extremes,Iceberg,unknown,Iceberg A76A,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'63749fe5e1',extremes,Iceberg,unknown,Iceberg A76L,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'6409da36cc',extremes,Iceberg,unknown,Iceberg A76M,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,-55.78,-35.68,3
'6773cf8162',extremes,Iceberg,unknown,Iceberg A76G,2023-06-02,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'78eb843b91',extremes,Iceberg,unknown,Iceberg A81,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'7f3876bad8',extremes,Iceberg,unknown,Iceberg A76B,2023-06-02,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'93855b3832',extremes,Iceberg,unknown,Iceberg A80D,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'95a3203e1f',extremes,Iceberg,unknown,Iceberg A23A,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'95abcc9263',extremes,Tropical Cyclone,unknown,Tropical Storm Arlene,2023-06-02,2023-06-22T08:46:00+00:00,en,0.5,,26.7,-86.2,3
'a1a6729aa8',extremes,Iceberg,unknown,Iceberg B39,2023-06-09,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'a53016cb0c',extremes,Volcano,unknown,"Ibu Volcano, Indonesia",2023-06-06,2023-06-22T08:46:00+00:00,en,0.5,,1.488,127.63,3
'a89b59ef90',extremes,Iceberg,unknown,Iceberg A74A,2023-06-09,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'b2e438fc0a',extremes,Iceberg,unknown,Iceberg A76F,2023-06-09,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'b9d4e7c17c',extremes,Iceberg,unknown,Iceberg D28,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'bd430261e8',extremes,Tropical Cyclone,unknown,Tropical Storm Bret,2023-06-19,2023-06-22T08:46:00+00:00,en,0.5,,11.3,-42.2,3
'bd47d0516c',extremes,Iceberg,unknown,Iceberg D30B,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'c7c01ce718',extremes,Iceberg,unknown,Iceberg A76H,2023-06-09,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'cdbdf22ef4',extremes,Iceberg,unknown,Iceberg A70,2023-06-02,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'dd5da91353',extremes,Iceberg,unknown,Iceberg D29C,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'f554f3b79e',extremes,Iceberg,unknown,Iceberg C38B,2023-06-02,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'f91443971e',extremes,Iceberg,unknown,Iceberg D27,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'f9612b56d4',extremes,Iceberg,unknown,Iceberg D29B,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'fba9c8f2b3',extremes,Iceberg,unknown,Iceberg D31,2023-06-15,2023-06-22T08:46:00+00:00,en,0.35,,,,3
'05360c6fa4',extremes,Flash Flood,unknown,Flash Flood Pakistan,2023-06-06T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Pakistan,29.97,69.39,3
'134defd5ba',extremes,Land Slide,unknown,Land Slide Philippines,2023-05-25T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Philippines,11.74,122.88,3
'24896a7773',extremes,Flood,unknown,Flood Viet Nam,2023-06-05T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Viet Nam,14.32,108.34,3
'29811ebb5b',extremes,Storm,unknown,Storm Cambodia,2023-06-06T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Cambodia,12.46,104.92,3
'2aa872fd98',extremes,Flash Flood,unknown,Flash Flood Viet Nam,2023-06-05T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Viet Nam,14.32,108.34,3
'34f6cd7cbc',extremes,Drought,unknown,Drought Somalia,2023-06-06T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Somalia,5.79,47.33,3
'37a80d7b3a',extremes,Drought,unknown,Drought,2023-06-07T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.4,,,,3
'42332e00f8',extremes,Flood,unknown,Flood Pakistan,2023-06-06T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Pakistan,29.97,69.39,3
'446d7f64a8',extremes,Flash Flood,unknown,Flash Flood,2023-06-06T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.4,,,,3
'45eb9c5994',extremes,Flood,unknown,Flood Somalia,2023-05-31T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Somalia,5.79,47.33,3
'4fb647636a',extremes,Flood,unknown,Flood South Sudan,2023-06-05T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,South Sudan,6.9,30.5,3
'52b184d286',extremes,Earthquake,unknown,Earthquake,2023-06-07T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.4,,,,3
'63e7414dd3',extremes,Flash Flood,unknown,Flash Flood Philippines,2023-05-25T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Philippines,11.74,122.88,3
'6bddb205ec',extremes,Flash Flood,unknown,Flash Flood Nigeria,2023-05-25T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Nigeria,9.59,8.11,3
'6c74de1f6d',extremes,Earthquake,unknown,Earthquake Afghanistan,2023-06-07T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Afghanistan,33.84,66.03,3
'6d887c3c46',extremes,Flood,unknown,Flood Ukraine,2023-06-06T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Ukraine,49.32,31.32,3
'6ddf88f87e',extremes,Tropical Cyclone,unknown,Tropical Cyclone,2023-06-04T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.4,,,,3
'7a5e715edf',extremes,Flood,unknown,Flood Sri Lanka,2023-06-03T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Sri Lanka,7.61,80.7,3
'8451b78d2c',extremes,Earthquake,unknown,Earthquake Türkiye,2023-06-07T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Türkiye,39.06,35.18,3
'8ad12f8cac',extremes,Flood,unknown,Flood,2023-06-06T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.4,,,,3
'91a250084b',extremes,Flood,unknown,Flood Central African Republic,2023-06-06T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Central African Republic,6.57,20.48,3
'963584ec90',extremes,Flood,unknown,Flood Sudan,2023-06-07T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Sudan,15.0,30.0,3
'a2026c0e3d',extremes,Storm,unknown,Severe Local Storm,2023-06-06T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.4,,,,3
'ad7210b2b8',extremes,Tropical Cyclone,unknown,Tropical Cyclone Philippines,2023-06-04T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Philippines,11.74,122.88,3
'ad83667e63',extremes,Flash Flood,unknown,Flash Flood Somalia,2023-05-31T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Somalia,5.79,47.33,3
'b694915c81',extremes,Flood,unknown,Flood Türkiye,2023-06-06T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Türkiye,39.06,35.18,3
'ccc73e80a6',extremes,Flood,unknown,Flood Indonesia,2023-06-03T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Indonesia,-2.28,117.37,3
'd1f90ab225',extremes,Land Slide,unknown,Land Slide Viet Nam,2023-06-05T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Viet Nam,14.32,108.34,3
'd5ced337c7',extremes,Flood,unknown,Flood Nigeria,2023-05-25T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Nigeria,9.59,8.11,3
'dba1e616e1',extremes,Drought,unknown,Drought Guatemala,2023-06-07T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Guatemala,15.61,-90.39,3
'e4f895356e',extremes,Land Slide,unknown,Land Slide,2023-05-25T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.4,,,,3
'e6ca5434de',extremes,Land Slide,unknown,Land Slide Indonesia,2023-06-03T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Indonesia,-2.28,117.37,3
'eea4e4ee9a',extremes,Flood,unknown,Flood Philippines,2023-05-25T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Philippines,11.74,122.88,3
'fd0c5ae245',extremes,Tropical Cyclone,unknown,Tropical Cyclone Sri Lanka,2023-06-03T00:00:00+00:00,2023-06-22T08:43:00+00:00,en,0.6,Sri Lanka,7.61,80.7,3
