index,module,topic,color,feed,term,created,country,ratio,counter,pages,language,ipcc,continent
'b0c07a26cd',extremes,Snow&Ice,#d60d2b,wmo,Freezing Qinzhou District,2024-03-10T02:40:00+00:00,China,0.4595576697764079,0.0,2.0,en,EAS,Asia
'050171402c',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Tongde County,2024-02-03T02:38:00+00:00,China,0.4595509691594412,0.0,2.0,en,EAS,Asia
'76e248e846',extremes,Storm,#b3b2b1,wmo,Storm Surge Loufan County,2024-03-07T02:38:00+00:00,China,0.4595009941938256,0.0,2.0,en,EAS,Asia
'f9b4a7c959',extremes,Storm,#b3b2b1,eonet,Super Typhoon Doksuri,2023-07-22T00:00:0+00:00,,0.4594889785010975,2.0,1.0,en,SEA,Asia
'44bc8da894',extremes,Storm,#b3b2b1,wmo,Storm Surge Ganluo County,2024-01-27T02:39:00+00:00,China,0.4594840122206941,0.0,2.0,en,EAS,Asia
'faece7ef87',extremes,Storm,#b3b2b1,wmo,Storm Surge Tianjin,2024-02-23T02:38:00+00:00,China,0.4594708725017432,0.0,2.0,en,EAS,Asia
'3dc98006fe',extremes,Drought,#edc291,acwe,lack of rain Western Australia,2024-02-02T02:39:00+00:00,Australia,0.4594694783511294,0.0,2.0,en,CAU,Oceania
'5e0621d5a0',extremes,Snow&Ice,#d60d2b,wmo,Freezing Zhengzhou City,2024-02-21T02:38:00+00:00,China,0.4594572450669515,0.0,2.0,en,EAS,Asia
'7a60550f93',extremes,Snow&Ice,#d60d2b,wmo,Snow Xinmi,2024-02-02T02:38:00+00:00,China,0.4594538083869384,0.0,2.0,en,EAS,Asia
'4ac4ae1207',extremes,Snow&Ice,#d60d2b,wmo,Snow Zepu County,2024-02-01T02:41:00+00:00,China,0.4594439201970426,0.0,2.0,en,EAS,Asia
'6eee99ee33',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Xunke County,2024-01-28T02:38:00+00:00,China,0.4594173766289861,0.0,2.0,en,EAS,Asia
'ddf01c177b',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Suiyang County,2024-02-10T02:38:00+00:00,China,0.4593957890955368,0.0,2.0,en,EAS,Asia
'd6520a5d94',extremes,Storm,#b3b2b1,wmo,Storm Surge Zhouqu County,2024-02-19T02:38:00+00:00,China,0.4593803358006373,0.0,2.0,en,EAS,Asia
'b1ab2dfebf',extremes,Cold Wave,#a7e9fa,wmo,Cold Wave Liling City,2024-02-20T02:38:00+00:00,China,0.4593727870464864,0.0,2.0,en,EAS,Asia
'9a2efdcb63',extremes,Storm,#b3b2b1,wmo,Storm Surge On behalf of the county,2024-03-07T02:38:00+00:00,China,0.4593679750389075,0.0,2.0,en,EAS,Asia
'5ccb9d1125',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Xianfeng County,2024-02-03T02:38:00+00:00,China,0.4593653704874176,0.0,2.0,en,EAS,Asia
'b41825efa8',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Chahar Right Banner,2024-02-27T02:38:00+00:00,China,0.459356636810453,0.0,2.0,en,EAS,Asia
'257e5ad2df',extremes,Snow&Ice,#d60d2b,wmo,Ice Litang County,2024-02-16T02:38:00+00:00,China,0.4593523654844538,0.0,2.0,en,EAS,Asia
'80ba926f5e',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Zhongmu County,2024-02-03T02:38:00+00:00,China,0.4593372332133505,0.0,2.0,en,EAS,Asia
'9b64888603',extremes,Snow&Ice,#d60d2b,wmo,Snow Nangqian County,2024-01-31T02:38:00+00:00,China,0.4592986823007584,0.0,2.0,en,EAS,Asia
'727c57344d',extremes,Snow&Ice,#d60d2b,wmo,Frost Xiangshan County,2024-03-03T02:38:00+00:00,China,0.4592945234302073,0.0,2.0,en,EAS,Asia
'3736444c30',extremes,Snow&Ice,#d60d2b,wmo,Snow Tongwei County,2024-03-10T02:40:00+00:00,China,0.4592768353496602,0.0,2.0,en,EAS,Asia
'6e7d87f8b4',extremes,Storm,#b3b2b1,wmo,Storm Surge Wuqiang County,2024-02-20T02:38:00+00:00,China,0.4592619159857119,0.0,2.0,en,EAS,Asia
'0a65d04f37',extremes,Snow&Ice,#d60d2b,wmo,Snow Xi county,2024-02-27T02:38:00+00:00,China,0.4592595774694146,0.0,2.0,en,EAS,Asia
'c7be0711b7',extremes,Snow&Ice,#d60d2b,wmo,Ice Shilin Yi Autonomous County,2024-01-25T02:47:00+00:00,China,0.459256635625428,0.0,2.0,en,EAS,Asia
'e6b08c7ced',extremes,Snow&Ice,#d60d2b,wmo,Snow Guixi,2024-01-26T02:39:00+00:00,China,0.4592516450431663,0.0,2.0,en,EAS,Asia
'ef3b17f78f',extremes,Snow&Ice,#d60d2b,wmo,Snow Plain area,2024-02-11T02:38:00+00:00,China,0.4592510689346248,0.0,2.0,en,EAS,Asia
'b89bf45dd7',extremes,Thunderstorm,#53785a,wmo,Severe Weather Dongyang City,2024-02-22T02:38:00+00:00,China,0.4592361813036207,0.0,2.0,en,EAS,Asia
'1ea3159c2e',extremes,Snow&Ice,#d60d2b,wmo,Ice Dalate flag,2024-02-04T02:39:00+00:00,China,0.4592336570234267,0.0,2.0,en,EAS,Asia
'59c9a29df6',extremes,Snow&Ice,#d60d2b,wmo,Snow Zizhou County,2024-01-25T02:47:00+00:00,China,0.459181179473175,0.0,2.0,en,EAS,Asia
'bf2fbd85e2',extremes,Snow&Ice,#d60d2b,wmo,Freezing Zhongba County,2024-03-03T02:38:00+00:00,China,0.4591650661112247,0.0,2.0,en,EAS,Asia
'15e0f04e79',extremes,Storm,#b3b2b1,wmo,Storm Suifenhe City,2024-02-01T02:41:00+00:00,China,0.4591459373678169,0.0,2.0,en,EAS,Asia
'8a439cb819',extremes,Snow&Ice,#d60d2b,wmo,Frost Wutaishan District,2024-02-27T02:38:00+00:00,China,0.4591340581176381,0.0,2.0,en,EAS,Asia
'db3219de4d',extremes,Storm,#b3b2b1,wmo,Storm Surge Wengniuteqi,2024-03-01T02:41:00+00:00,China,0.4591298523482729,0.0,2.0,en,EAS,Asia
'ad44608fd4',extremes,Snow&Ice,#d60d2b,wmo,Ice Fangcheng County,2024-02-26T02:40:00+00:00,China,0.4591203844517219,0.0,2.0,en,EAS,Asia
'5cdd5794d0',extremes,Snow&Ice,#d60d2b,wmo,Freezing Xishui County,2024-02-10T02:38:00+00:00,China,0.459101262543607,0.0,2.0,en,EAS,Asia
'6f7a5cfdce',extremes,Storm,#b3b2b1,wmo,Storm Surge Guangnan County,2024-02-20T02:38:00+00:00,China,0.4590918184167579,0.0,2.0,en,EAS,Asia
'22a69d0190',extremes,Storm,#b3b2b1,wmo,Storm Surge Qitaihe City,2024-02-12T02:38:00+00:00,China,0.4590866190838154,0.0,2.0,en,EAS,Asia
'e5773d1829',extremes,Snow&Ice,#d60d2b,wmo,Frost Mulan County,2024-03-01T02:41:00+00:00,China,0.4590434413612091,0.0,2.0,en,EAS,Asia
'9c3a197366',extremes,Cold Wave,#a7e9fa,wmo,Cold Wave Xiangzhou District,2024-02-19T02:38:00+00:00,China,0.4590324294846361,0.0,2.0,en,EAS,Asia
'6fbeb844ef',extremes,Storm,#b3b2b1,wmo,Storm Luoning County,2024-02-10T02:38:00+00:00,China,0.4590188177172434,0.0,2.0,en,EAS,Asia
'ca64be4528',extremes,Storm,#b3b2b1,meteo,Storm Belarus,2024-03-07T02:38:00+00:00,Belarus,0.4590144482619675,0.0,2.0,en,WCE,Europe
'7b32a71710',extremes,Storm,#b3b2b1,wmo,Storm Tumoteyouqi,2024-02-18T02:38:00+00:00,China,0.4590004783133888,0.0,2.0,en,EAS,Asia
'e5eceb5b1f',extremes,Snow&Ice,#d60d2b,wmo,Ice Chaisang District,2024-02-07T02:38:00+00:00,China,0.4589984035776082,0.0,2.0,en,EAS,Asia
'3cbf39f21b',extremes,Snow&Ice,#d60d2b,wmo,Freezing Chiping,2024-02-03T02:38:00+00:00,China,0.4589890645944477,0.0,2.0,en,EAS,Asia
'e0849dfde2',extremes,Snow&Ice,#d60d2b,wmo,Ice Alukerqinqi,2024-02-27T02:38:00+00:00,China,0.4589527310953823,0.0,2.0,en,EAS,Asia
'158802a93c',extremes,Cold Wave,#a7e9fa,wmo,Cold Wave Jingtai County,2024-02-18T02:38:00+00:00,China,0.4589515231694094,0.0,2.0,en,EAS,Asia
'967779589b',extremes,Snow&Ice,#d60d2b,wmo,Frost Yangqu County,2024-02-01T02:41:00+00:00,China,0.4589389959646759,0.0,2.0,en,EAS,Asia
'9c49f50682',extremes,Snow&Ice,#d60d2b,wmo,Frost Zhalantun,2024-02-18T02:38:00+00:00,China,0.4589297186482628,0.0,2.0,en,EAS,Asia
'59df34a5ac',extremes,Storm,#b3b2b1,wmo,Storm Surge Fenyang,2024-03-07T02:38:00+00:00,China,0.4589255545896346,0.0,2.0,en,EAS,Asia
'1ffe03003a',extremes,Storm,#b3b2b1,wmo,Storm Surge Tumoteyouqi,2024-02-18T02:38:00+00:00,China,0.45891761247403,0.0,2.0,en,EAS,Asia
'caac0f04cb',extremes,Snow&Ice,#d60d2b,wmo,Freezing Jimunai County,2024-02-15T02:38:00+00:00,China,0.4589059348013081,0.0,2.0,en,EAS,Asia
'e56e360ccd',extremes,Snow&Ice,#d60d2b,wmo,Snow Ningjiang district,2024-02-28T02:38:00+00:00,China,0.4589006141330194,0.0,2.0,en,EAS,Asia
'dd2d0df03b',extremes,Snow&Ice,#d60d2b,wmo,Freezing Honghu District,2024-02-07T02:38:00+00:00,China,0.4588777672149578,0.0,2.0,en,EAS,Asia
'060c8a0b93',extremes,Storm,#b3b2b1,wmo,Storm Dejiang County,2024-02-14T02:38:00+00:00,China,0.4588670789936536,0.0,2.0,en,EAS,Asia
'fd60e4921f',extremes,Snow&Ice,#d60d2b,wmo,Ice Hanshan County,2024-02-24T02:38:00+00:00,China,0.4588565980874075,0.0,2.0,en,EAS,Asia
'fe593df542',extremes,Snow&Ice,#d60d2b,wmo,Frost Beilun District,2024-03-03T02:38:00+00:00,China,0.4588322767250136,0.0,2.0,en,EAS,Asia
'284a0aebc7',extremes,Snow&Ice,#d60d2b,wmo,Snow Minhou County,2024-03-02T02:38:00+00:00,China,0.4588235418308601,0.0,2.0,en,EAS,Asia
'4e33adba34',extremes,Storm,#b3b2b1,wmo,Storm Surge Zhaozhou County,2024-02-12T02:38:00+00:00,China,0.4588214565510278,0.0,2.0,en,EAS,Asia
'b3815f4c4b',extremes,Snow&Ice,#d60d2b,wmo,Freezing Gaomi City,2024-02-05T02:41:00+00:00,China,0.4588040367683606,0.0,2.0,en,EAS,Asia
'ae1290082b',extremes,Storm,#b3b2b1,wmo,Storm Yichuan County,2024-01-27T02:39:00+00:00,China,0.458795948747417,0.0,2.0,en,EAS,Asia
'd96d0f8843',extremes,Storm,#b3b2b1,wmo,Storm Surge Haian County,2024-02-15T02:38:00+00:00,China,0.4587871721565628,0.0,2.0,en,EAS,Asia
'a93bdff627',extremes,Precipitation,#d60d2b,wmo,Torrential Rain yuyao city,2024-02-22T02:38:00+00:00,China,0.4587816098679048,0.0,2.0,en,EAS,Asia
'd439b4706c',extremes,Snow&Ice,#d60d2b,wmo,Frost Huaibin County,2024-02-25T02:39:00+00:00,China,0.4587653247070779,0.0,2.0,en,EAS,Asia
'1b92cd7fc5',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Fenggang,2024-02-10T02:38:00+00:00,China,0.4587411205910354,0.0,2.0,en,EAS,Asia
'2270365bcf',extremes,Snow&Ice,#d60d2b,wmo,Ice Dangshan County,2024-02-03T02:38:00+00:00,China,0.4587155493441012,0.0,2.0,en,EAS,Asia
'e67c2de30f',extremes,Snow&Ice,#d60d2b,wmo,Snow Mengzi City,2024-01-25T02:47:00+00:00,China,0.4586834279778742,0.0,2.0,en,EAS,Asia
'cf0327dfc0',extremes,Snow&Ice,#d60d2b,wmo,Freezing Yudu County,2024-01-25T02:47:00+00:00,China,0.4586782638248148,0.0,2.0,en,EAS,Asia
'3fc013ba08',extremes,Storm,#b3b2b1,wmo,Storm Surge Hejin,2024-03-07T02:38:00+00:00,China,0.4586540746185146,0.0,2.0,en,EAS,Asia
'f410a82ed4',extremes,Snow&Ice,#d60d2b,wmo,Snow Yongdeng County,2024-02-29T02:40:00+00:00,China,0.4585991962053924,0.0,2.0,en,EAS,Asia
'afd444f71a',extremes,Snow&Ice,#d60d2b,wmo,Ice Jidong County,2024-03-01T02:41:00+00:00,China,0.458583478038948,0.0,2.0,en,EAS,Asia
'a6677be7b4',extremes,Storm,#b3b2b1,wmo,Storm Xincai County,2024-02-20T02:38:00+00:00,China,0.4585633014657069,0.0,2.0,en,EAS,Asia
'e332af7b3d',extremes,Storm,#b3b2b1,wmo,Storm Surge Xiangning County,2024-03-08T07:57:00+00:00,China,0.4585270769603716,0.0,2.0,en,EAS,Asia
'a4d079c08b',extremes,Snow&Ice,#d60d2b,wmo,Freezing Quanzhou City,2024-03-03T02:38:00+00:00,China,0.458522724743751,0.0,2.0,en,EAS,Asia
'1073a20968',extremes,Snow&Ice,#d60d2b,wmo,Frost Shandan County,2024-02-26T02:40:00+00:00,China,0.4585082520107723,0.0,2.0,en,EAS,Asia
'588ccaf8d6',extremes,Storm,#b3b2b1,wmo,Storm Surge Keshan County,2024-02-18T02:38:00+00:00,China,0.4585062673237803,0.0,2.0,en,EAS,Asia
'debaf52940',extremes,Fog,#d60d2b,meteo,Fog Austria,2024-02-02T02:38:00+00:00,Austria,0.4585061599259893,0.0,2.0,en,WCE,Europe
'3ff9be3f17',extremes,Flood,#030ba1,relief,Flooding Oman,2024-03-03T02:37:00+00:00,Oman,0.4585017616378365,0.0,2.0,en,ARP,Asia
'732352a4e8',extremes,Storm,#b3b2b1,wmo,Storm Shangyou County,2024-02-22T02:38:00+00:00,China,0.4584471592886887,0.0,2.0,en,EAS,Asia
'e65a7dcaba',extremes,Storm,#b3b2b1,wmo,Storm Surge Xiaoyi,2024-03-02T02:38:00+00:00,China,0.4584394698722681,0.0,2.0,en,EAS,Asia
'58ded7de33',extremes,Storm,#b3b2b1,wmo,Storm Surge Akeqi County,2024-02-12T02:38:00+00:00,China,0.45839962681585,0.0,2.0,en,EAS,Asia
'329dcc7a19',extremes,Fog,#d60d2b,wmo,Fog Wenshui County,2024-03-06T02:37:00+00:00,China,0.4583971688427273,0.0,2.0,en,EAS,Asia
'0674f1c61d',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Yecheng County,2024-02-20T02:38:00+00:00,China,0.4583888504969718,0.0,2.0,en,EAS,Asia
'670b6ca18d',extremes,Snow&Ice,#d60d2b,meteo,Snow Ice Romania,2024-02-13T02:37:00+00:00,Romania,0.4583792114478145,0.0,2.0,en,WCE,Europe
'dcb14a8914',extremes,Snow&Ice,#d60d2b,wmo,Ice Hanyuan County,2024-01-27T02:39:00+00:00,China,0.4583755574253162,0.0,2.0,en,EAS,Asia
'798365ccd6',extremes,Snow&Ice,#d60d2b,wmo,Freezing Etuokeqianqi,2024-02-03T02:38:00+00:00,China,0.4583744546964439,0.0,2.0,en,EAS,Asia
'53aaa21235',extremes,Snow&Ice,#d60d2b,wmo,Snow Jinkouhe District,2024-02-26T02:40:00+00:00,China,0.4583687824218409,0.0,2.0,en,EAS,Asia
'4c99d6b79c',extremes,Snow&Ice,#d60d2b,wmo,Snow Shouxian County,2024-02-04T02:39:00+00:00,China,0.4583640009297908,0.0,2.0,en,EAS,Asia
'f18329ba29',extremes,Snow&Ice,#d60d2b,wmo,Frost Leping,2024-01-25T02:47:00+00:00,China,0.4583622529877625,0.0,2.0,en,EAS,Asia
'c3254803e9',extremes,Snow&Ice,#d60d2b,wmo,Ice Nanxian,2024-02-02T02:38:00+00:00,China,0.4583574216546119,0.0,2.0,en,EAS,Asia
'f0ba1f06c1',extremes,Snow&Ice,#d60d2b,wmo,Freezing tieling city,2024-02-01T02:41:00+00:00,China,0.4583449743799731,0.0,2.0,en,EAS,Asia
'645a081ef3',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Wanzai County,2024-02-05T02:41:00+00:00,China,0.458336789269326,0.0,2.0,en,EAS,Asia
'25cd5ef9f4',extremes,Snow&Ice,#d60d2b,wmo,Snow Coastal city,2024-03-02T02:38:00+00:00,China,0.4583036386861318,0.0,2.0,en,EAS,Asia
'bbe8e7649b',extremes,Snow&Ice,#d60d2b,wmo,Frost Rutog County,2024-02-21T02:38:00+00:00,China,0.4582716258015537,0.0,2.0,en,EAS,Asia
'527cdd315e',extremes,Snow&Ice,#d60d2b,wmo,Freezing Pianguan County,2024-02-28T02:38:00+00:00,China,0.4582568274014663,0.0,2.0,en,EAS,Asia
'b89f1acb0a',extremes,Snow&Ice,#d60d2b,wmo,Snow Qiyang County,2024-02-06T02:38:00+00:00,China,0.4582436627395976,0.0,2.0,en,EAS,Asia
'59e66b2af7',extremes,Storm,#b3b2b1,wmo,Storm gaoping,2024-02-21T02:38:00+00:00,China,0.4582409118493111,0.0,2.0,en,EAS,Asia
'395947d439',extremes,Storm,#b3b2b1,wmo,Storm Surge Shuangliu,2024-02-21T02:38:00+00:00,China,0.4582286016747858,0.0,2.0,en,EAS,Asia
'0e4fba828f',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Center City,2024-02-20T02:38:00+00:00,China,0.4582206870500283,0.0,2.0,en,EAS,Asia
'85182cc4fb',extremes,Snow&Ice,#d60d2b,wmo,Avalanche dongli district,2024-02-21T02:38:00+00:00,China,0.458213855004899,0.0,2.0,en,EAS,Asia
'2f1b45d3c5',extremes,Snow&Ice,#d60d2b,wmo,Snow Shangdu County,2024-02-06T02:38:00+00:00,China,0.4582118670166004,0.0,2.0,en,EAS,Asia
'e88e10c3d3',extremes,Storm,#b3b2b1,wmo,Storm Mashan County,2024-02-22T02:38:00+00:00,China,0.4581972509204681,0.0,2.0,en,EAS,Asia
'c761040e6c',extremes,Storm,#b3b2b1,meteo,Coastal Event Poland,2024-02-16T02:37:00+00:00,Poland,0.4581948690609411,0.0,2.0,en,WCE,Europe
'd9333f8a21',extremes,Snow&Ice,#d60d2b,wmo,Freezing Horqin Right Front Banner,2024-02-27T02:38:00+00:00,China,0.4581806172852767,0.0,2.0,en,EAS,Asia
'59dc8b5dc5',extremes,Snow&Ice,#d60d2b,wmo,Freezing Huize County,2024-01-26T02:39:00+00:00,China,0.4581723714110667,0.0,2.0,en,EAS,Asia
'906393e72e',extremes,Snow&Ice,#d60d2b,wmo,Freezing Alashan Right Banner,2024-02-28T02:38:00+00:00,China,0.4581709364952827,0.0,2.0,en,EAS,Asia
'44ac78a4a9',extremes,Storm,#b3b2b1,wmo,Storm Surge Xichang City,2024-01-29T02:38:00+00:00,China,0.4581585477804589,0.0,2.0,en,EAS,Asia
'5d5219c204',extremes,Snow&Ice,#d60d2b,wmo,Ice Wuhe County,2024-02-02T02:38:00+00:00,China,0.4581281249677687,0.0,2.0,en,EAS,Asia
'abaddde5a7',extremes,Snow&Ice,#d60d2b,wmo,Frost Enshi City,2024-01-27T02:39:00+00:00,China,0.4581036330030305,0.0,2.0,en,EAS,Asia
'e010bdc915',extremes,Storm,#b3b2b1,wmo,Storm Pingjiang County,2024-02-02T02:38:00+00:00,China,0.4580940318344441,0.0,2.0,en,EAS,Asia
'4fc06fff25',extremes,Storm,#b3b2b1,wmo,Storm Yanggao County,2024-03-02T02:38:00+00:00,China,0.4580864121321365,0.0,2.0,en,EAS,Asia
'b71c00fa96',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Deqin County,2024-02-03T02:38:00+00:00,China,0.4580558711218877,0.0,2.0,en,EAS,Asia
'20a959d597',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Wuling District,2024-02-21T02:38:00+00:00,China,0.4580353565404739,0.0,2.0,en,EAS,Asia
'8f781d06ef',extremes,Snow&Ice,#d60d2b,wmo,Frost Yongji County,2024-02-28T02:38:00+00:00,China,0.4580347292840911,0.0,2.0,en,EAS,Asia
'e531d13421',extremes,Snow&Ice,#d60d2b,wmo,Snow Jiangkou County,2024-01-25T02:47:00+00:00,China,0.4580304992130887,0.0,2.0,en,EAS,Asia
'f539763ec2',extremes,Storm,#b3b2b1,wmo,Storm Xiaodian District,2024-03-07T02:38:00+00:00,China,0.4580181865288941,0.0,2.0,en,EAS,Asia
'9e08c6be5d',extremes,Snow&Ice,#d60d2b,meteo,Snow Ice Greece,2024-02-12T02:38:00+00:00,Greece,0.4580163616754375,0.0,2.0,en,MED,Asia
'0b3e0cdf0a',extremes,Snow&Ice,#d60d2b,wmo,Freezing Luonan County,2024-02-07T02:38:00+00:00,China,0.4580082963576821,0.0,2.0,en,EAS,Asia
'4ac3f47fd5',extremes,Snow&Ice,#d60d2b,wmo,Frost Liuhe County,2024-02-14T02:38:00+00:00,China,0.4580010482268906,0.0,2.0,en,EAS,Asia
'080bae0bb2',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Enshi City,2024-02-04T02:39:00+00:00,China,0.4579973582033678,0.0,2.0,en,EAS,Asia
'2881a0a5c3',extremes,Snow&Ice,#d60d2b,wmo,Freezing Binhai County,2024-02-26T02:40:00+00:00,China,0.4579669498730671,0.0,2.0,en,EAS,Asia
'133cc2422e',extremes,Snow&Ice,#d60d2b,wmo,Ice Yugan County,2024-01-25T02:47:00+00:00,China,0.4579528654580265,0.0,2.0,en,EAS,Asia
'63b36d15f7',extremes,Storm,#b3b2b1,wmo,Storm Shigu District,2024-02-02T02:38:00+00:00,China,0.4579283131316051,0.0,2.0,en,EAS,Asia
'1123aa447e',extremes,Snow&Ice,#d60d2b,wmo,Avalanche shayang county,2024-02-07T02:38:00+00:00,China,0.4578991231616879,0.0,2.0,en,EAS,Asia
'323ab35a69',extremes,Fog,#d60d2b,wmo,Fog Shuangpai County,2024-02-29T02:40:00+00:00,China,0.4578560077373717,0.0,2.0,en,EAS,Asia
'11cbcc1f4d',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Bagongshan,2024-02-03T02:38:00+00:00,China,0.4578314777813441,0.0,2.0,en,EAS,Asia
'ea1ff44295',extremes,Flood,#030ba1,relief,Flooding Pakistan,2024-01-31T02:36:00+00:00,Pakistan,0.4578271124490361,0.0,2.0,en,SAS,Asia
'2d3972c453',extremes,Storm,#b3b2b1,wmo,Storm Surge Changji City,2024-02-12T02:38:00+00:00,China,0.4578238952765137,0.0,2.0,en,EAS,Asia
'8b7858deb4',extremes,Snow&Ice,#d60d2b,wmo,Freezing Jingtai County,2024-02-05T02:41:00+00:00,China,0.4578197215536789,0.0,2.0,en,EAS,Asia
'5172186aeb',extremes,Snow&Ice,#d60d2b,wmo,Snow Luotian County,2024-02-02T02:38:00+00:00,China,0.4578159745566792,0.0,2.0,en,EAS,Asia
'ec91577136',extremes,Storm,#b3b2b1,wmo,Storm Surge Linxian County,2024-03-02T02:38:00+00:00,China,0.4578101875536904,0.0,2.0,en,EAS,Asia
'34c12d2ce2',extremes,Flood,#030ba1,meteo,Flooding Hungary,2024-02-09T02:38:00+00:00,Hungary,0.4578075928088825,0.0,2.0,en,WCE,Europe
'0c325b78be',extremes,Snow&Ice,#d60d2b,wmo,Frost Daye,2024-02-03T02:38:00+00:00,China,0.4577875413232503,0.0,2.0,en,EAS,Asia
'ac11f8d06c',extremes,Storm,#b3b2b1,wmo,Storm Anyang City,2024-02-20T02:38:00+00:00,China,0.457699819591006,0.0,2.0,en,EAS,Asia
'2f390622da',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Wuyi County,2024-03-08T02:38:00+00:00,China,0.457655639209208,0.0,2.0,en,EAS,Asia
'499afb5886',extremes,Snow&Ice,#d60d2b,wmo,Ice Yangxian County,2024-02-29T02:40:00+00:00,China,0.4576554508916821,0.0,2.0,en,EAS,Asia
'8f033a0c85',extremes,Snow&Ice,#d60d2b,wmo,Frost Shouxian County,2024-02-02T02:38:00+00:00,China,0.4576384496169511,0.0,2.0,en,EAS,Asia
'46fb4be0a0',extremes,Snow&Ice,#d60d2b,meteo,Snow or Ice Norway,2024-02-11T02:38:00+00:00,Norway,0.4576334058647411,0.0,2.0,en,NEU,Europe
'1f4099ed79',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Luding County,2024-01-28T02:38:00+00:00,China,0.4576047297243761,0.0,2.0,en,EAS,Asia
'df59a2d96f',extremes,Snow&Ice,#d60d2b,wmo,Frost Shangdu County,2024-02-27T02:38:00+00:00,China,0.4575968295728064,0.0,2.0,en,EAS,Asia
'8447ef896b',extremes,Snow&Ice,#d60d2b,random,snow slush,2024-01-28T02:37:00+00:00,,0.4575955523126701,0.0,2.0,en,,
'fe9b9d38af',extremes,Storm,#b3b2b1,wmo,Storm Surge Xide County,2024-01-31T02:38:00+00:00,China,0.4575898492078861,0.0,2.0,en,EAS,Asia
'47bca2075e',extremes,Snow&Ice,#d60d2b,wmo,Frost Luohe City,2024-02-27T02:38:00+00:00,China,0.4575818123790262,0.0,2.0,en,EAS,Asia
'a13c984fe7',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Chahar right middle banner,2024-02-27T02:38:00+00:00,China,0.4575550811659343,0.0,2.0,en,EAS,Asia
'25074f8376',extremes,Flood,#030ba1,meteo,Flood Belarus,2024-02-20T02:38:00+00:00,Belarus,0.457510819356058,0.0,2.0,en,WCE,Europe
'b110db3d50',extremes,Drought,#edc291,edo,Lack of Rain Kazakhstan,2024-03-08T02:38:00+00:00,Kazakhstan,0.4575096799540921,0.0,2.0,en,WCA,Asia
'13d60e8eab',extremes,Snow&Ice,#d60d2b,wmo,Ice Jiang Hua Yao Autonomous County,2024-02-25T02:39:00+00:00,China,0.4575012273588146,0.0,2.0,en,EAS,Asia
'1a8b1b71ae',extremes,Storm,#b3b2b1,wmo,Storm Xingbin District,2024-03-05T02:38:00+00:00,China,0.4574878089123978,0.0,2.0,en,EAS,Asia
'fd14a3aa60',extremes,Wildfire,#d60d2b,esawfa,Bushfire Philippines,2024-03-05T02:38:00+00:00,Philippines,0.4574778873868956,0.0,2.0,en,SEA,Asia
'82d648b882',extremes,Drought,#edc291,random,drought,2024-03-01T02:39:00+00:00,,0.4574764505236113,0.0,2.0,en,,
'5a0844d752',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Xiangshan County,2024-03-08T02:38:00+00:00,China,0.4574653559205676,0.0,2.0,en,EAS,Asia
'41a632fe22',extremes,Snow&Ice,#d60d2b,wmo,Freezing Cangnan County,2024-03-02T02:38:00+00:00,China,0.4574585652945671,0.0,2.0,en,EAS,Asia
'8f89b906ca',extremes,Snow&Ice,#d60d2b,wmo,Freezing Mingguang City,2024-02-02T02:38:00+00:00,China,0.4574573379452224,0.0,2.0,en,EAS,Asia
'5815f9906c',extremes,Snow&Ice,#d60d2b,wmo,Freezing Changshan County,2024-01-25T02:47:00+00:00,China,0.4574479636152547,0.0,2.0,en,EAS,Asia
'353225afbc',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Guzhang County,2024-02-08T02:38:00+00:00,China,0.4574470718973408,0.0,2.0,en,EAS,Asia
'bb73994f4c',extremes,Cold Wave,#a7e9fa,wmo,Cold Wave Huaxian,2024-02-19T02:38:00+00:00,China,0.4574071814099721,0.0,2.0,en,EAS,Asia
'24ca88140a',extremes,Cold Wave,#a7e9fa,meteo,Low Temperature Spain,2024-03-03T02:38:00+00:00,Spain,0.4574024491495908,0.0,2.0,en,MED,Europe
'27344a8eec',extremes,Storm,#b3b2b1,wmo,Storm Jiutai District,2024-02-13T02:38:00+00:00,China,0.4573880038252191,0.0,2.0,en,EAS,Asia
'61c2207716',extremes,Snow&Ice,#d60d2b,wmo,Frost Panshi,2024-02-19T02:38:00+00:00,China,0.4573764981678971,0.0,2.0,en,EAS,Asia
